body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
0.204260,-0.466621,0.761314,0.364270,-0.002937,0.023090,-0.931002,0.372500,-0.145291,0.101163,0.027384,0.516351,-0.397553,0.021632,1.542742,0.470434,0.772161,1.952088,-0.066362,0.215918,0.413458,0.067114,-0.795065,-0.612515,0.176737,-0.239627,0.288482,-1.561623,0.745422,1.694750,0.099121,1.475978,0.343706,-0.680751,-0.156185,1.070702,0.566658,1.967636,0.535873,-0.173601,-0.556456,1.051720,0.090297,-0.053926,-0.654219,-1.913317,-0.087338,-1.007699,-3.636971
0.199481,-0.467202,0.759366,0.354676,-0.004852,0.018360,-0.934796,0.380670,-0.116247,0.104147,0.054319,0.526552,-0.412152,0.019227,1.556751,0.477086,0.808037,1.946463,-0.064961,0.203497,0.433566,0.068315,-0.792668,-0.625051,0.142113,-0.243396,0.269708,-1.628442,0.120503,1.094155,0.193204,1.131509,0.707553,-0.753578,-0.102719,0.347584,0.136596,1.651753,-1.129988,0.427494,-0.579685,0.983343,0.036465,0.244607,-0.653006,-1.553284,-0.344973,-0.913253,-2.886611
0.194104,-0.467621,0.757230,0.349375,-0.005623,0.014661,-0.936852,0.377320,-0.101524,0.108891,0.072645,0.544653,-0.427696,0.017523,1.556646,0.475898,0.838231,1.906889,-0.049262,0.192731,0.452792,0.068572,-0.785281,-0.638636,0.114606,-0.253425,0.251952,-1.677088,-0.374345,0.366597,0.261248,0.681954,1.072726,-0.791378,-0.092901,-0.328511,-0.206252,1.441354,-2.764461,1.090881,-0.444799,0.964294,0.003193,0.466286,-0.777885,-1.225475,-0.684167,-0.901400,-1.838583
0.188229,-0.467940,0.754977,-0.347847,0.005369,-0.012054,0.937459,0.365696,-0.101583,0.114597,0.081597,0.569461,-0.443807,0.015511,1.543611,0.468836,0.865691,1.835884,-0.021326,0.185705,0.472138,0.068442,-0.774017,-0.656167,0.093094,-0.270763,0.233652,-1.701986,-0.718984,-0.425997,0.317938,0.136473,1.443642,-0.849757,-0.137506,-1.023367,-0.551714,1.355307,-4.391325,1.585491,-0.132511,0.991628,-0.002145,0.664975,-1.014447,-0.960289,-1.060730,-0.976319,-0.594318
0.181774,-0.468124,0.752436,-0.350058,0.004040,-0.010589,0.936660,0.348561,-0.118564,0.121608,0.078104,0.602399,-0.461687,0.012023,1.515711,0.453830,0.892444,1.731236,0.014157,0.187430,0.492457,0.068486,-0.758682,-0.679214,0.076194,-0.295855,0.212899,-1.700861,-0.940734,-1.232902,0.395662,-0.507178,1.812115,-0.930551,-0.231162,-1.734304,-0.981927,1.371577,-5.975634,1.864091,0.271814,1.042713,0.012800,0.877947,-1.291828,-0.770356,-1.428100,-1.111409,0.619209
0.174736,-0.468128,0.749522,0.355528,-0.001976,0.009924,-0.934611,0.328066,-0.150900,0.130423,0.061310,0.641946,-0.481029,0.006265,1.474239,0.429559,0.920554,1.596859,0.053238,0.196577,0.513847,0.068954,-0.738899,-0.707840,0.062280,-0.327887,0.189195,-1.677217,-1.083001,-1.913218,0.481058,-1.154473,2.062604,-0.950074,-0.331657,-2.390808,-1.516742,1.487279,-7.418886,2.123883,0.469182,1.082754,0.036824,1.123062,-1.544917,-0.657019,-1.772810,-1.262943,1.731592
0.167079,-0.467925,0.746417,-0.364348,-0.000516,-0.009917,0.931210,0.305241,-0.195093,0.140851,0.031925,0.684903,-0.499690,-0.001243,1.420079,0.393160,0.951935,1.434480,0.099113,0.206198,0.535767,0.069959,-0.713759,-0.741010,0.049914,-0.366767,0.162381,-1.631597,-1.157851,-2.263730,0.555731,-1.643088,2.061826,-0.853689,-0.382448,-2.926451,-2.070164,1.757091,-8.474755,2.707075,0.283049,1.098527,0.058700,1.405856,-1.735647,-0.613211,-2.120905,-1.385615,2.745509
0.158842,-0.467724,0.743322,-0.376651,-0.003442,-0.010487,0.926290,0.281752,-0.241449,0.152652,-0.004414,0.724419,-0.515177,-0.009033,1.357181,0.346753,0.990838,1.257869,0.161521,0.207899,0.557788,0.071302,-0.682665,-0.777266,0.037752,-0.412723,0.133771,-1.567397,-1.164316,-2.330292,0.625979,-1.995932,1.862499,-0.690092,-0.379818,-3.336528,-2.683210,1.952896,-8.952343,3.153642,0.218128,1.070651,0.069267,1.697809,-1.835406,-0.602680,-2.477315,-1.416890,3.610227
0.150009,-0.467613,0.740058,-0.392395,-0.006856,-0.011172,0.919704,0.258668,-0.288305,0.165890,-0.047913,0.759403,-0.527293,-0.016436,1.286618,0.285832,1.030051,1.076386,0.225258,0.214923,0.578593,0.072730,-0.645847,-0.814426,0.025807,-0.465860,0.105706,-1.487188,-1.135403,-2.281589,0.646377,-2.333440,1.525162,-0.466911,-0.352856,-3.587836,-3.265982,1.569995,-8.785522,2.504789,0.419709,0.967272,0.067211,1.986417,-1.811081,-0.595134,-2.847422,-1.308908,4.430559
0.140776,-0.467760,0.736855,-0.411850,-0.010624,-0.011560,0.911116,0.236336,-0.332712,0.178507,-0.097751,0.785425,-0.533853,-0.023147,1.213667,0.216113,1.053638,0.906448,0.261712,0.224688,0.596479,0.073991,-0.603208,-0.849709,0.013946,-0.526620,0.081414,-1.390175,-1.115685,-2.065464,0.514853,-2.517696,1.022694,-0.187638,-0.316235,-3.472537,-3.486623,0.509223,-7.805224,0.812436,0.489664,0.793540,0.053397,2.252334,-1.659167,-0.584003,-3.209326,-1.036990,5.445379
0.131687,-0.468390,0.734285,-0.435050,-0.014449,-0.011795,0.900213,0.214040,-0.370923,0.186484,-0.148620,0.800311,-0.534799,-0.029085,1.147716,0.146367,1.050419,0.764178,0.257756,0.234509,0.610334,0.074866,-0.555754,-0.880793,0.002446,-0.594233,0.064226,-1.269373,-1.151334,-1.782080,0.252965,-2.565869,0.491452,0.099897,-0.273197,-3.055462,-3.486978,-1.004755,-6.246188,-1.233760,0.570424,0.537440,0.032357,2.460070,-1.368725,-0.541818,-3.518826,-0.579229,6.979588
0.122978,-0.469726,0.733257,-0.462361,-0.018160,-0.011810,0.886427,0.190283,-0.403996,0.188626,-0.200386,0.805084,-0.529857,-0.034075,1.091449,0.076634,1.013448,0.656600,0.212362,0.247505,0.617976,0.075285,-0.504805,-0.904458,-0.007726,-0.667373,0.058245,-1.110991,-1.331979,-1.547880,0.000481,-2.580139,0.066295,0.340505,-0.248458,-2.631876,-3.486623,-2.578917,-4.553351,-2.993942,0.642948,0.172535,-0.003104,2.551656,-0.909130,-0.435109,-3.727646,0.034362,8.521633
0.114656,-0.471908,0.733447,-0.493697,-0.021778,-0.011399,0.869287,0.160761,-0.432838,0.186503,-0.251826,0.802963,-0.521179,-0.039024,1.042441,0.006902,0.947263,0.582043,0.137998,0.260227,0.617236,0.074742,-0.453687,-0.917158,-0.014958,-0.743339,0.065601,-0.928507,-1.747381,-1.338290,-0.173935,-2.518839,-0.151832,0.471434,-0.185474,-2.275223,-3.486978,-3.687693,-2.986383,-3.885653,0.357359,-0.251670,-0.059521,2.503104,-0.341558,-0.274869,-3.811722,0.691420,9.369199
0.106723,-0.474996,0.733033,-0.528355,-0.025609,-0.010629,0.848571,0.120388,-0.457527,0.181669,-0.301140,0.799010,-0.511000,-0.041494,1.000440,-0.062845,0.865940,0.537145,0.056936,0.261799,0.607909,0.072904,-0.404681,-0.918120,-0.018721,-0.819842,0.085902,-0.736223,-2.400481,-1.092309,-0.262564,-2.315567,-0.223795,0.570330,-0.022017,-1.750582,-3.486978,-3.863508,-1.372994,-3.520205,0.039297,-0.679444,-0.123071,2.314571,0.258999,-0.101147,-3.792004,1.308252,9.551151
